time,region,size,api_price,cli_price,pay_as_you_go_price,1_year_reserved_price,3_year_reserved_price,%_saving_pay_as_you_go,%_saving_1y_reserved,%_saving_3y_reserved
2021-06-04 00:10:39.600961-04:00,australiaeast,DS3 v2,,,0.336,0.1695205479452055,0.3356164383561644,,,
2021-06-04 00:10:39.600961-04:00,australiaeast,F4s v2,0.04662,,0.298,0.13150684931506848,0.24029680365296804,84.35570469798658,64.549375,80.59899287410927
2021-06-04 00:10:39.600961-04:00,australiaeast,F8s v2,0.09324,,0.596,0.26301369863013696,0.4805936073059361,84.35570469798658,64.549375,80.59899287410927
2021-06-04 00:10:39.600961-04:00,australiaeast,E2s v3,0.041616,,0.189,0.09383561643835617,0.18002283105022832,77.98095238095239,55.65010218978102,76.88293214965124
2021-06-04 00:10:39.600961-04:00,australiaeast,NC6s v3,,,4.234,2.697146118721461,4.811643835616438,,,
2021-06-04 00:10:39.600961-04:00,australiaeast,E8s v3,0.165944,,0.756,0.37534246575342467,0.7200913242009133,78.04973544973546,55.788642335766426,76.95514521242866
2021-06-04 00:10:39.600961-04:00,australiaeast,E4s v3,,,0.378,0.18767123287671234,0.36004566210045663,,,
2021-06-04 00:10:39.600961-04:00,australiaeast,NC12s v3,1.01616,,8.468,5.394292237442922,9.623287671232877,88.0,81.16231091547806,89.44061494661922
2021-06-04 00:10:39.600961-04:00,australiaeast,NC4as T4 v3,0.122671,,0.684,0.40342465753424656,0.7795662100456621,82.06564327485381,69.59258743633275,84.26419739346903
2021-06-04 00:10:39.600961-04:00,australiaeast,H8,0.130587,,2.126,0.70662100456621,1.49486301369863,93.85761994355597,81.51951340872374,91.26428316151203
2021-06-04 00:10:39.600961-04:00,australiaeast,H16,0.261064,,2.369,1.41324200913242,2.989840182648402,88.97999155761924,81.52729693053313,91.26829582681073
