time,region,size,api_price,cli_price,pay_as_you_go_price,1_year_reserved_price,3_year_reserved_price,%_saving_pay_as_you_go,%_saving_1y_reserved,%_saving_3y_reserved
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_H16,0.633003,-inf,2.291,1.5345890410958904,1.1033866057838662,72.37001309471847,58.75097612140148,42.630896851398425
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_H8,0.316364,0.316364,1.145,0.7672374429223744,0.5516742770167428,72.36995633187773,58.76582889450974,42.653842461029114
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_E8s_v3,0.177024,0.177024,0.76,0.3763698630136986,0.2406392694063927,76.70736842105264,52.96541583257507,26.43594686907021
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_E4s_v3,0.088512,0.088512,0.38,0.18812785388127853,0.12031963470319634,76.70736842105264,52.951145631067966,26.43594686907021
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_L8s_v2,0.085058,0.085058,1.11,0.46621004566210045,0.30962709284627093,92.3371171171171,81.75543388834477,72.52888976281186
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_L16s_v2,0.170117,0.170117,2.22,0.9325342465753425,0.6192161339421614,92.33707207207208,81.75756004406904,72.52704012781909
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_D4s_v3,0.077271,0.077271,0.258,0.16267123287671234,0.11092085235920852,70.05,52.49866947368421,30.336813722126927
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_E4_v4,0.036875,0.036875,0.304,0.179337899543379,0.11552511415525114,87.87006578947368,79.43825588796946,68.08053359683794
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_E2_v4,0.018438,0.018438,0.152,0.08972602739726028,0.05776255707762557,87.86973684210525,79.4507786259542,68.07966798418971
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_D8s_v3,0.154542,0.154542,0.516,0.3253424657534247,0.22184170471841705,70.05,52.49866947368421,30.336813722126927
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_E8_v4,0.07375,0.07375,0.608,0.358675799086758,0.2310502283105023,87.87006578947368,79.43825588796946,68.08053359683794
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_E2s_v4,0.018438,0.018438,0.152,0.08972602739726028,0.05776255707762557,87.86973684210525,79.4507786259542,68.07966798418971
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_E16_v4,0.147501,0.147501,1.216,0.7174657534246576,0.46206240487062405,87.8699835526316,79.44138806682578,68.07768854484065
2021-06-30 08:06:00.064354-04:00,japaneast,Standard_E4s_v4,0.036875,0.036875,0.304,0.179337899543379,0.11552511415525114,87.87006578947368,79.43825588796946,68.08053359683794
2021-06-30 08:06:00.064354-04:00,southindia,Standard_D2s_v3,0.029862,0.029862,0.135,0.08584474885844749,0.05414764079147641,77.88000000000001,65.21394680851064,44.8507828531272
2021-06-30 08:06:00.064354-04:00,southindia,Standard_E4s_v3,0.077321,0.077321,0.409,0.21449771689497718,0.13713850837138508,81.09511002444987,63.95253006918574,43.61831631520533
2021-06-30 08:06:00.064354-04:00,southindia,Standard_E8s_v3,0.15441,0.15441,0.667,0.42899543378995436,0.2743150684931507,76.85007496251876,64.00660989888239,43.7107116104869
2021-06-30 08:06:00.064354-04:00,southindia,Standard_D4s_v3,0.059945,-inf,0.271,0.17157534246575343,0.1082572298325723,77.88007380073802,65.06199600798404,44.627254833040425
2021-06-30 08:06:00.064354-04:00,southindia,Standard_D8s_v3,0.119669,0.119669,0.541,0.34337899543378997,0.21655251141552512,77.8800369685767,65.14958643617021,44.739038481813395
2021-06-30 08:06:00.064354-04:00,southindia,Standard_E16_v4,0.147007,0.147007,1.334,0.7867579908675799,0.5067732115677321,88.97998500749627,81.31483865351132,70.99156059468389
2021-06-30 08:06:00.064354-04:00,southindia,Standard_E2_v4,0.018403,-inf,0.167,0.09840182648401827,0.06335616438356165,88.98023952095808,81.2981113689095,70.9531027027027
2021-06-30 08:06:00.064354-04:00,southindia,Standard_E2s_v4,0.018403,-inf,0.167,0.09840182648401827,0.06335616438356165,88.98023952095808,81.2981113689095,70.9531027027027
2021-06-30 08:06:00.064354-04:00,southindia,Standard_E4_v4,0.036697,-inf,0.333,0.19668949771689498,0.12667427701674278,88.97987987987989,81.34267440510736,71.03042475217782
2021-06-30 08:06:00.064354-04:00,southindia,Standard_E4s_v4,0.036697,-inf,0.333,0.19668949771689498,0.12667427701674278,88.97987987987989,81.34267440510736,71.03042475217782
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_D2s_v3,0.030154,0.030154,0.116,0.07351598173515982,0.049809741248097415,74.0051724137931,58.98306832298137,39.461640947288004
2021-06-30 08:06:00.064354-04:00,southindia,Standard_E8_v4,0.073503,0.073503,0.667,0.39337899543378996,0.25338660578386607,88.98005997001499,81.31496575739989,70.99175792160986
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_E8s_v3,0.139942,0.139942,0.624,0.36689497716894975,0.23462709284627092,77.57339743589743,61.85774984443061,40.35556665585468
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_E4s_v3,0.069971,0.069971,0.372,0.18344748858447488,0.11731354642313546,81.19059139784946,61.85774984443061,40.35556665585468
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_D4s_v3,0.060308,0.060308,0.232,0.14703196347031963,0.09965753424657534,74.0051724137931,58.98306832298137,39.484756013745695
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_D8s_v3,0.120616,0.120616,0.464,0.2939497716894977,0.19927701674277018,74.0051724137931,58.96713941747572,39.473200687416465
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_E2_v4,0.017662,0.017662,0.152,0.08995433789954338,0.05795281582952816,88.38026315789473,80.36559390862944,69.52348260013133
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_E8_v4,0.070882,0.070882,0.61,0.3598173515981735,0.2317351598173516,88.38000000000001,80.30056091370558,69.41249655172413
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_E4_v4,0.035441,0.035441,0.305,0.17990867579908676,0.1158675799086758,88.38000000000001,80.30056091370558,69.41249655172413
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_E16_v4,0.141764,0.141764,1.22,0.719634703196347,0.4634703196347032,88.38000000000001,80.30056091370558,69.41249655172413
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_E2s_v4,0.017662,0.017662,0.152,0.08995433789954338,0.05795281582952816,88.38026315789473,80.36559390862944,69.52348260013133
2021-06-30 08:06:00.064354-04:00,ukwest,Standard_E4s_v4,0.035441,0.035441,0.305,0.17990867579908676,0.1158675799086758,88.38000000000001,80.30056091370558,69.41249655172413
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_D2s_v3,0.02772,0.02772,0.132,0.07614155251141552,0.04950532724505327,79.0,63.59412293853073,44.00602613374327
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_E8s_v3,0.133318,0.133318,0.933,0.3928082191780822,0.2637366818873668,85.71082529474812,66.06028247602441,49.45033847929592
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_E4s_v3,0.066659,0.066659,0.467,0.1963470319634703,0.13184931506849315,85.72612419700215,66.05041627906976,49.443044155844156
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_D4s_v3,0.05544,0.05544,0.264,0.1521689497716895,0.09901065449010654,79.0,63.56681170292573,44.00602613374327
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_D8s_v3,0.11088,0.11088,0.528,0.30445205479452053,0.19798325722983257,79.0,63.58047244094488,43.995264270613106
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_E2_v4,0.022581,0.022581,0.195,0.11518264840182649,0.07420091324200913,88.42000000000002,80.3954846382557,69.56775999999999
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_E4_v4,0.045278,0.045278,0.391,0.23047945205479453,0.14843987823439878,88.41994884910487,80.3548647845468,69.4974150217893
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_E4s_v4,0.045278,0.045278,0.391,0.23047945205479453,0.14843987823439878,88.41994884910487,80.3548647845468,69.4974150217893
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_E8_v4,0.09044,0.09044,0.781,0.46095890410958906,0.29684170471841703,88.41997439180538,80.38002971768202,69.53258300217921
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_E16_v4,0.18088,0.18088,1.562,0.9218036529680366,0.5937214611872146,88.41997439180538,80.37759999999999,69.53453566621802
2021-06-30 08:06:00.064354-04:00,eastasia,Standard_E2s_v4,0.022581,0.022581,0.195,0.11518264840182649,0.07420091324200913,88.42000000000002,80.3954846382557,69.56775999999999
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_D2s_v3,0.0125,0.0125,0.125,0.07842465753424657,0.05262557077625571,90.0,84.06113537117903,76.24728850325381
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_E8s_v3,0.0638,0.0638,0.756,0.37534246575342467,0.2400304414003044,91.56084656084657,83.00218978102191,73.42003804692455
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_E4s_v3,0.0319,0.0319,0.378,0.18767123287671234,0.1200152207001522,91.56084656084657,83.00218978102191,73.42003804692455
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_D4s_v3,0.025,0.025,0.25,0.15684931506849314,0.10528919330289194,90.0,84.06113537117903,76.25587278641129
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_D8s_v3,0.05,0.05,0.5,0.31358447488584473,0.21057838660578387,90.0,84.05533309064435,76.25587278641129
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_E2_v4,0.0183,0.0183,0.183,0.10776255707762557,0.06944444444444445,89.99999999999999,83.01822033898306,73.648
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_E4_v4,0.0365,0.0365,0.365,0.2156392694063927,0.13885083713850838,90.0,83.073583906829,73.71279802685667
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_E8_v4,0.0731,0.0731,0.731,0.4311643835616438,0.27770167427701675,89.99999999999999,83.04590945194599,73.67678816114004
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_E16_v4,0.1462,0.1462,1.462,0.8623287671232877,0.5554033485540335,89.99999999999999,83.04590945194599,73.67678816114004
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_E2s_v4,0.0183,0.0183,0.183,0.10776255707762557,0.06944444444444445,89.99999999999999,83.01822033898306,73.648
2021-06-30 08:06:00.064354-04:00,australiacentral,Standard_E4s_v4,0.0365,0.0365,0.365,0.2156392694063927,0.13885083713850838,90.0,83.073583906829,73.71279802685667
2021-06-30 09:21:58.387415-04:00,eastus,Standard_NC8as_T4_v3,0.175371,0.175371,0.752,0.4437214611872146,0.2857686453576865,76.67938829787235,60.47723282737329,38.63182583222371
2021-06-30 09:21:58.387415-04:00,eastus,Standard_H8m,0.337264,0.337264,2.35,0.720662100456621,0.4730593607305936,85.64834042553193,53.200813559322036,28.70577606177606
2021-06-30 09:21:58.387415-04:00,eastus,Standard_D2s_v3,0.036749,0.036749,0.096,0.05719178082191781,0.036834094368340946,61.719791666666666,35.7442634730539,0.23102066115703881
2021-06-30 09:21:58.387415-04:00,eastus,Standard_E8s_v3,0.179172,0.179172,0.656,0.3127853881278539,0.20003805175038053,72.68719512195122,42.717272992700735,10.431041278295613
2021-06-30 09:21:58.387415-04:00,eastus,Standard_E4s_v3,0.089586,0.089586,0.328,0.15639269406392695,0.1,72.68719512195122,42.717272992700735,10.414000000000007
2021-06-30 09:21:58.387415-04:00,eastus,Standard_H8,0.251764,0.251764,0.543,0.5377853881278539,0.35300608828006086,53.63462246777164,53.18504266610062,28.679983615392906
2021-06-30 09:21:58.387415-04:00,eastus,Standard_L8s_v2,0.13104,0.13104,0.624,0.39748858447488583,0.26396499238964993,79.0,67.03301550832855,50.357053481331995
2021-06-30 09:21:58.387415-04:00,eastus,Standard_H16,0.50325,-inf,3.508,1.0756849315068493,0.7060502283105022,85.6542189281642,53.21585482330469,28.7232012934519
2021-06-30 09:21:58.387415-04:00,eastus,Standard_L16s_v2,0.26208,0.26208,1.984,0.7949771689497717,0.5278919330289193,86.79032258064515,67.03301550832855,50.35347509550927
2021-06-30 09:21:58.387415-04:00,eastus,Standard_E4_v4,0.041026,0.041026,0.252,0.14863013698630137,0.09577625570776256,83.71984126984127,72.3972534562212,57.16474851013111
2021-06-30 09:21:58.387415-04:00,eastus,Standard_D4s_v3,0.073498,0.073498,0.192,0.11449771689497718,0.07370624048706241,61.719791666666666,35.80832701894318,0.28252762003099163
2021-06-30 09:21:58.387415-04:00,eastus,Standard_E2_v4,0.020513,0.020513,0.126,0.07431506849315068,0.04786910197869102,83.71984126984127,72.3972534562212,57.14772337042925
2021-06-30 09:21:58.387415-04:00,eastus,Standard_D8s_v3,0.146995,0.146995,0.384,0.22899543378995435,0.1473744292237443,61.72005208333333,35.808763708873386,0.2574593338497445
2021-06-30 09:21:58.387415-04:00,eastus,Standard_E2s_v4,0.020513,0.020513,0.126,0.07431506849315068,0.04786910197869102,83.71984126984127,72.3972534562212,57.14772337042925
2021-06-30 09:21:58.387415-04:00,eastus,Standard_E8_v4,0.082051,0.082051,0.504,0.2973744292237443,0.1915144596651446,83.72003968253968,72.40818579654511,57.156759785416256
2021-06-30 09:21:58.387415-04:00,eastus,Standard_E4s_v4,0.041026,0.041026,0.252,0.14863013698630137,0.09577625570776256,83.71984126984127,72.3972534562212,57.16474851013111
2021-06-30 09:21:58.387415-04:00,eastus,Standard_E16_v4,0.164102,0.164102,1.008,0.5947488584474886,0.3830289193302892,83.72003968253968,72.40818579654511,57.156759785416256
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_NC8as_T4_v3,0.175367,0.175367,1.015,0.6497716894977169,0.38576864535768646,82.72246305418719,73.0109817287421,54.54088814361807
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_D2s_v3,0.038636,0.038636,0.129,0.08139269406392693,0.055441400304414,70.04961240310077,52.53136605890602,30.31200549073439
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_H8m,0.42412,0.42412,2.587,1.0280821917808218,0.7392694063926941,83.60572091225357,58.74648900732844,42.629845583693644
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_E4s_v3,0.088512,0.088512,0.38,0.18812785388127853,0.12031963470319634,76.70736842105264,52.951145631067966,26.43594686907021
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_E8s_v3,0.177024,0.177024,0.76,0.3763698630136986,0.2406392694063927,76.70736842105264,52.96541583257507,26.43594686907021
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_H8,0.316364,0.316364,1.145,0.7672374429223744,0.5516742770167428,72.36995633187773,58.76582889450974,42.653842461029114
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_H16,0.633003,0.633003,2.291,1.5345890410958904,1.1033866057838662,72.37001309471847,58.75097612140148,42.630896851398425
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_L8s_v2,0.085058,0.085058,1.11,0.46621004566210045,0.30962709284627093,92.3371171171171,81.75543388834477,72.52888976281186
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_L16s_v2,0.170117,0.170117,2.22,0.9325342465753425,0.6192161339421614,92.33707207207208,81.75756004406904,72.52704012781909
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_D4s_v3,0.077271,0.077271,0.258,0.16267123287671234,0.11092085235920852,70.05,52.49866947368421,30.336813722126927
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_E2_v4,0.018438,0.018438,0.152,0.08972602739726028,0.05776255707762557,87.86973684210525,79.4507786259542,68.07966798418971
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_E4_v4,0.036875,0.036875,0.304,0.179337899543379,0.11552511415525114,87.87006578947368,79.43825588796946,68.08053359683794
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_D8s_v3,0.154542,0.154542,0.516,0.3253424657534247,0.22184170471841705,70.05,52.49866947368421,30.336813722126927
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_E16_v4,0.147501,0.147501,1.216,0.7174657534246576,0.46206240487062405,87.8699835526316,79.44138806682578,68.07768854484065
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_E2s_v4,0.018438,0.018438,0.152,0.08972602739726028,0.05776255707762557,87.86973684210525,79.4507786259542,68.07966798418971
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_E8_v4,0.07375,0.07375,0.608,0.358675799086758,0.2310502283105023,87.87006578947368,79.43825588796946,68.08053359683794
2021-06-30 09:21:58.387415-04:00,japaneast,Standard_E4s_v4,0.036875,0.036875,0.304,0.179337899543379,0.11552511415525114,87.87006578947368,79.43825588796946,68.08053359683794
2021-06-30 09:21:58.387415-04:00,southindia,Standard_D2s_v3,0.029862,-inf,0.135,0.08584474885844749,0.05414764079147641,77.88000000000001,65.21394680851064,44.8507828531272
2021-06-30 09:21:58.387415-04:00,southindia,Standard_E8s_v3,0.15441,-inf,0.667,0.42899543378995436,0.2743150684931507,76.85007496251876,64.00660989888239,43.7107116104869
2021-06-30 09:21:58.387415-04:00,southindia,Standard_E4s_v3,0.077321,0.077321,0.409,0.21449771689497718,0.13713850837138508,81.09511002444987,63.95253006918574,43.61831631520533
2021-06-30 09:21:58.387415-04:00,southindia,Standard_E4_v4,0.036697,-inf,0.333,0.19668949771689498,0.12667427701674278,88.97987987987989,81.34267440510736,71.03042475217782
2021-06-30 09:21:58.387415-04:00,southindia,Standard_E2_v4,0.018403,-inf,0.167,0.09840182648401827,0.06335616438356165,88.98023952095808,81.2981113689095,70.9531027027027
2021-06-30 09:21:58.387415-04:00,southindia,Standard_D4s_v3,0.059945,-inf,0.271,0.17157534246575343,0.1082572298325723,77.88007380073802,65.06199600798404,44.627254833040425
2021-06-30 09:21:58.387415-04:00,southindia,Standard_E8_v4,0.073503,-inf,0.667,0.39337899543378996,0.25338660578386607,88.98005997001499,81.31496575739989,70.99175792160986
2021-06-30 09:21:58.387415-04:00,southindia,Standard_E2s_v4,0.018403,0.018403,0.167,0.09840182648401827,0.06335616438356165,88.98023952095808,81.2981113689095,70.9531027027027
2021-06-30 09:21:58.387415-04:00,southindia,Standard_E16_v4,0.147007,0.147007,1.334,0.7867579908675799,0.5067732115677321,88.97998500749627,81.31483865351132,70.99156059468389
2021-06-30 09:21:58.387415-04:00,southindia,Standard_D8s_v3,0.119669,-inf,0.541,0.34337899543378997,0.21655251141552512,77.8800369685767,65.14958643617021,44.739038481813395
2021-06-30 09:21:58.387415-04:00,southindia,Standard_E4s_v4,0.036697,-inf,0.333,0.19668949771689498,0.12667427701674278,88.97987987987989,81.34267440510736,71.03042475217782
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_D2s_v3,0.030154,0.030154,0.116,0.07351598173515982,0.049809741248097415,74.0051724137931,58.98306832298137,39.461640947288004
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_E4s_v3,0.069971,0.069971,0.372,0.18344748858447488,0.11731354642313546,81.19059139784946,61.85774984443061,40.35556665585468
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_E8s_v3,0.139942,0.139942,0.624,0.36689497716894975,0.23462709284627092,77.57339743589743,61.85774984443061,40.35556665585468
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_D4s_v3,0.060308,0.060308,0.232,0.14703196347031963,0.09965753424657534,74.0051724137931,58.98306832298137,39.484756013745695
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_E4_v4,0.035441,0.035441,0.305,0.17990867579908676,0.1158675799086758,88.38000000000001,80.30056091370558,69.41249655172413
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_D8s_v3,0.120616,0.120616,0.464,0.2939497716894977,0.19927701674277018,74.0051724137931,58.96713941747572,39.473200687416465
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_E8_v4,0.070882,0.070882,0.61,0.3598173515981735,0.2317351598173516,88.38000000000001,80.30056091370558,69.41249655172413
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_E2_v4,0.017662,0.017662,0.152,0.08995433789954338,0.05795281582952816,88.38026315789473,80.36559390862944,69.52348260013133
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_E4s_v4,0.035441,0.035441,0.305,0.17990867579908676,0.1158675799086758,88.38000000000001,80.30056091370558,69.41249655172413
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_E16_v4,0.141764,0.141764,1.22,0.719634703196347,0.4634703196347032,88.38000000000001,80.30056091370558,69.41249655172413
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_D2s_v3,0.02772,0.02772,0.132,0.07614155251141552,0.04950532724505327,79.0,63.59412293853073,44.00602613374327
2021-06-30 09:21:58.387415-04:00,ukwest,Standard_E2s_v4,0.017662,0.017662,0.152,0.08995433789954338,0.05795281582952816,88.38026315789473,80.36559390862944,69.52348260013133
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_E4s_v3,0.066659,0.066659,0.467,0.1963470319634703,0.13184931506849315,85.72612419700215,66.05041627906976,49.443044155844156
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_E8s_v3,0.133318,0.133318,0.933,0.3928082191780822,0.2637366818873668,85.71082529474812,66.06028247602441,49.45033847929592
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_D8s_v3,0.11088,0.11088,0.528,0.30445205479452053,0.19798325722983257,79.0,63.58047244094488,43.995264270613106
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_D4s_v3,0.05544,0.05544,0.264,0.1521689497716895,0.09901065449010654,79.0,63.56681170292573,44.00602613374327
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_E2_v4,0.022581,0.022581,0.195,0.11518264840182649,0.07420091324200913,88.42000000000002,80.3954846382557,69.56775999999999
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_E4_v4,0.045278,0.045278,0.391,0.23047945205479453,0.14843987823439878,88.41994884910487,80.3548647845468,69.4974150217893
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_E16_v4,0.18088,0.18088,1.562,0.9218036529680366,0.5937214611872146,88.41997439180538,80.37759999999999,69.53453566621802
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_E8_v4,0.09044,0.09044,0.781,0.46095890410958906,0.29684170471841703,88.41997439180538,80.38002971768202,69.53258300217921
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_E2s_v4,0.022581,0.022581,0.195,0.11518264840182649,0.07420091324200913,88.42000000000002,80.3954846382557,69.56775999999999
2021-06-30 09:21:58.387415-04:00,eastasia,Standard_E4s_v4,0.045278,0.045278,0.391,0.23047945205479453,0.14843987823439878,88.41994884910487,80.3548647845468,69.4974150217893
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_D2s_v3,0.0125,0.0125,0.125,0.07842465753424657,0.05262557077625571,90.0,84.06113537117903,76.24728850325381
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_E8s_v3,0.0638,0.0638,0.756,0.37534246575342467,0.2400304414003044,91.56084656084657,83.00218978102191,73.42003804692455
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_E4s_v3,0.0319,0.0319,0.378,0.18767123287671234,0.1200152207001522,91.56084656084657,83.00218978102191,73.42003804692455
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_D8s_v3,0.05,0.05,0.5,0.31358447488584473,0.21057838660578387,90.0,84.05533309064435,76.25587278641129
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_E4_v4,0.0365,0.0365,0.365,0.2156392694063927,0.13885083713850838,90.0,83.073583906829,73.71279802685667
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_D4s_v3,0.025,0.025,0.25,0.15684931506849314,0.10528919330289194,90.0,84.06113537117903,76.25587278641129
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_E8_v4,0.0731,0.0731,0.731,0.4311643835616438,0.27770167427701675,89.99999999999999,83.04590945194599,73.67678816114004
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_E16_v4,0.1462,0.1462,1.462,0.8623287671232877,0.5554033485540335,89.99999999999999,83.04590945194599,73.67678816114004
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_E2_v4,0.0183,0.0183,0.183,0.10776255707762557,0.06944444444444445,89.99999999999999,83.01822033898306,73.648
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_E2s_v4,0.0183,0.0183,0.183,0.10776255707762557,0.06944444444444445,89.99999999999999,83.01822033898306,73.648
2021-06-30 09:21:58.387415-04:00,australiacentral,Standard_E4s_v4,0.0365,0.0365,0.365,0.2156392694063927,0.13885083713850838,90.0,83.073583906829,73.71279802685667
2021-06-30 10:37:21.373794-04:00,eastus,Standard_H8m,0.337264,0.337264,2.35,0.720662100456621,0.4730593607305936,85.64834042553193,53.200813559322036,28.70577606177606
2021-06-30 10:37:21.373794-04:00,eastus,Standard_NC8as_T4_v3,0.175371,0.175371,0.752,0.4437214611872146,0.2857686453576865,76.67938829787235,60.47723282737329,38.63182583222371
2021-06-30 10:37:21.373794-04:00,eastus,Standard_D2s_v3,0.036749,0.036749,0.096,0.05719178082191781,0.036834094368340946,61.719791666666666,35.7442634730539,0.23102066115703881
2021-06-30 10:37:21.373794-04:00,eastus,Standard_H16,0.50325,0.50325,3.508,1.0756849315068493,0.7060502283105022,85.6542189281642,53.21585482330469,28.7232012934519
2021-06-30 10:37:21.373794-04:00,eastus,Standard_E4s_v3,0.089586,0.089586,0.328,0.15639269406392695,0.1,72.68719512195122,42.717272992700735,10.414000000000007
2021-06-30 10:37:21.373794-04:00,eastus,Standard_E8s_v3,0.179172,0.179172,0.656,0.3127853881278539,0.20003805175038053,72.68719512195122,42.717272992700735,10.431041278295613
2021-06-30 10:37:21.373794-04:00,eastus,Standard_H8,0.251764,0.251764,0.543,0.5377853881278539,0.35300608828006086,53.63462246777164,53.18504266610062,28.679983615392906
2021-06-30 10:37:21.373794-04:00,eastus,Standard_L8s_v2,0.13104,0.13104,0.624,0.39748858447488583,0.26396499238964993,79.0,67.03301550832855,50.357053481331995
2021-06-30 10:37:21.373794-04:00,eastus,Standard_L16s_v2,0.26208,0.26208,1.984,0.7949771689497717,0.5278919330289193,86.79032258064515,67.03301550832855,50.35347509550927
2021-06-30 10:37:21.373794-04:00,eastus,Standard_D4s_v3,0.073498,0.073498,0.192,0.11449771689497718,0.07370624048706241,61.719791666666666,35.80832701894318,0.28252762003099163
2021-06-30 10:37:21.373794-04:00,eastus,Standard_E2_v4,0.020513,0.020513,0.126,0.07431506849315068,0.04786910197869102,83.71984126984127,72.3972534562212,57.14772337042925
2021-06-30 10:37:21.373794-04:00,eastus,Standard_D8s_v3,0.146995,0.146995,0.384,0.22899543378995435,0.1473744292237443,61.72005208333333,35.808763708873386,0.2574593338497445
2021-06-30 10:37:21.373794-04:00,eastus,Standard_E8_v4,0.082051,0.082051,0.504,0.2973744292237443,0.1915144596651446,83.72003968253968,72.40818579654511,57.156759785416256
2021-06-30 10:37:21.373794-04:00,eastus,Standard_E4_v4,0.041026,0.041026,0.252,0.14863013698630137,0.09577625570776256,83.71984126984127,72.3972534562212,57.16474851013111
2021-06-30 10:37:21.373794-04:00,eastus,Standard_E16_v4,0.164102,0.164102,1.008,0.5947488584474886,0.3830289193302892,83.72003968253968,72.40818579654511,57.156759785416256
2021-06-30 10:37:21.373794-04:00,japaneast,Standard_D2s_v3,0.038636,0.038636,0.129,0.08139269406392693,0.055441400304414,70.04961240310077,52.53136605890602,30.31200549073439
2021-06-30 10:37:21.373794-04:00,eastus,Standard_E2s_v4,0.020513,0.020513,0.126,0.07431506849315068,0.04786910197869102,83.71984126984127,72.3972534562212,57.14772337042925
2021-06-30 10:37:21.373794-04:00,japaneast,Standard_NC8as_T4_v3,0.175367,0.175367,1.015,0.6497716894977169,0.38576864535768646,82.72246305418719,73.0109817287421,54.54088814361807
